latitude,longitude,ratio,vegetationType
-33.14567,117.71874,0.411969491,forest
-33.14567,117.71874,0.533629564,forest
-33.14567,117.71874,0.560689099,forest
-33.14567,117.71874,0.558205598,forest
-33.14567,117.71874,0.407616231,forest
-33.14567,117.71874,0.886862124,forest
-33.14567,117.71874,0.623349343,forest
-33.14567,117.71874,0.654880861,forest
-33.14567,117.71874,3.248995423,forest
-33.14567,117.71874,0.793481242,forest
-33.14567,117.71874,13.87619096,forest
-33.14567,117.71874,0.69237133,forest
-33.14567,117.71874,0.483619776,forest
-33.14567,117.71874,0.48969562,forest
-33.14567,117.71874,0.47354132,forest
-33.14567,117.71874,0.421679789,forest
-33.14567,117.71874,0.600871647,forest
-33.14567,117.71874,0.663116937,forest
-32.85147222,117.5892222,0.453681679,forest
-32.85147222,117.5892222,0.306661081,forest
-32.85147222,117.5892222,0.346292686,forest
-32.85147222,117.5892222,0.313700227,forest
-32.85147222,117.5892222,0.316441143,forest
-32.85147222,117.5892222,0.751846033,forest
-32.85147222,117.5892222,0.940843227,forest
-32.85147222,117.5892222,0.714964877,forest
-32.85147222,117.5892222,0.462871755,forest
-32.85147222,117.5892222,0.229875097,forest
-32.85147222,117.5892222,0.674271399,forest
-32.85147222,117.5892222,0.510155343,forest
-32.85147222,117.5892222,0.850658043,forest
-32.85147222,117.5892222,0.250395081,forest
-32.85147222,117.5892222,0.722845154,forest
-32.85147222,117.5892222,0.681835035,forest
-32.85147222,117.5892222,7.145856711,forest
-32.85147222,117.5892222,0.676696401,forest
-32.85147222,117.5892222,0.530327167,forest
-32.85147222,117.5892222,0.714652837,forest
-32.85147222,117.5892222,0.827490555,forest
-32.85147222,117.5892222,0.827735828,forest
-32.85147222,117.5892222,0.611477713,forest
-32.85147222,117.5892222,0.463230363,forest
-32.85147222,117.5892222,0.895691339,forest
-32.85147222,117.5892222,0.297638268,forest
-32.85147222,117.5892222,0.760742553,forest
-32.85147222,117.5892222,0.755773114,forest
-32.85147222,117.5892222,0.737568398,forest
-32.85147222,117.5892222,0.460232054,forest
-32.85147222,117.5892222,0.710740543,forest
-32.85147222,117.5892222,0.925258388,forest
-32.85147222,117.5892222,0.47296139,forest
-32.85147222,117.5892222,0.225376691,forest
-32.85147222,117.5892222,0.536926772,forest
-32.85147222,117.5892222,0.750579194,forest
-32.85147222,117.5892222,1.316016847,forest
-32.85147222,117.5892222,0.309933988,forest
-32.99,117.75,1.263121677,forest
-32.99,117.75,0.692468142,forest
-32.99,117.75,0.656607982,forest
-32.99,117.75,0.750766749,forest
-32.99,117.75,0.6976005,forest
-32.99,117.75,0.894702007,forest
-32.99,117.75,0.44015631,forest
-32.99,117.75,0.400908014,forest
-32.99,117.75,0.664134774,forest
-32.99,117.75,0.234652949,forest
-32.99,117.75,0.556605778,forest
-32.99,117.75,0.420642528,forest
-32.878105,117.57037,0.514320127,forest
-35.333175,139.635072,0.766441663,forest
-35.333175,139.635072,1.094697608,forest
-35.333175,139.635072,0.635702571,forest
-35.333175,139.635072,0.577127209,forest
-35.333175,139.635072,0.563620871,forest
-35.333175,139.635072,0.526038714,forest
-35.333175,139.635072,0.680417637,forest
-35.333175,139.635072,0.561394005,forest
-35.333175,139.635072,1.854146798,forest
-35.333175,139.635072,0.633043865,forest
-35.333175,139.635072,0.533160187,forest
-35.333175,139.635072,0.36253355,forest
-35.333175,139.635072,0.464463015,forest
-35.333175,139.635072,0.728143717,forest
-35.333175,139.635072,1.203403637,forest
-35.333175,139.635072,1.797746728,forest
-35.333175,139.635072,1.065205135,forest
40.33333333,-5.7,1.534396159,forest
40.33333333,-5.7,1.231695666,forest
40.33333333,-5.7,0.630974367,forest
40.33333333,-5.7,0.47231843,forest
40.33333333,-5.7,0.547524828,forest
40.33333333,-5.7,0.296732365,forest
40.33333333,-5.7,0.165217868,forest
40.33333333,-5.7,0.224961379,forest
40.33333333,-5.7,0.300907575,forest
40.33333333,-5.7,0.447974159,forest
40.33333333,-5.7,0.274732965,forest
36.58333333,-5.616666667,0.693354348,forest
36.58333333,-5.616666667,0.410824914,forest
36.58333333,-5.616666667,0.418242633,forest
36.58333333,-5.616666667,0.193673747,forest
36.58333333,-5.616666667,0.743873234,forest
36.58333333,-5.566666667,0.275810816,forest
36.58333333,-5.566666667,0.299515671,forest
36.58333333,-5.566666667,0.469174645,forest
36.58333333,-5.566666667,0.518789532,forest
36.58333333,-5.566666667,0.226985216,forest
36.58333333,-5.566666667,0.303362163,forest
36.58333333,-5.566666667,0.246046738,forest
36.58333333,-5.566666667,0.471971518,forest
36.58333333,-5.566666667,0.503458087,forest
36.58333333,-5.566666667,0.322098821,forest
36.58333333,-5.566666667,0.246806552,forest
-34.07432,118.862011,0.509236325,forest
-34.07432,118.862011,0.337396206,forest
-34.07432,118.862011,0.784409803,forest
-34.07432,118.862011,0.76773214,forest
-34.07432,118.862011,0.397851987,forest
-31.89666667,116.80265,0.327205558,forest
-33.02464,117.7338,1.000982135,forest
-34.15,-71.88,0.03446677,forest
-34.15,-71.88,0.232624867,forest
-34.15,-71.88,0.016833667,forest
-34.15,-71.88,0.088197026,forest
-34.15,-71.88,0.113433638,forest
-34.15,-71.88,0.053178668,forest
-34.15,-71.88,0.01510835,forest
-34.15,-71.88,0.053132184,forest
-34.15,-71.88,0.008633158,forest
-34.15,-71.88,0.036687846,forest
-34.15,-71.88,0.102189409,forest
-34.15,-71.88,0.023207641,forest
-34.15,-71.88,0.013466094,forest
-34.15,-71.88,0.048422466,forest
-34.15,-71.88,0.035396308,forest
-34.15,-71.88,0.020171179,forest
-30.2,116,0.427215994,forest
-31.2,119.1,0.229847836,forest
36.65,-4.766666667,0.798555915,forest
36.65,-4.766666667,0.192873622,forest
36.65,-4.766666667,0.402729827,forest
36.65,-4.766666667,0.546193145,forest
36.65,-4.766666667,0.228273054,forest
36.65,-4.766666667,0.417227357,forest
36.65,-4.766666667,0.668076973,forest
40.9,-2.033333333,0.483280075,forest
40.9,-2.033333333,0.267387199,forest
40.9,-2.033333333,0.470399893,forest
40.9,-2.033333333,0.411061936,forest
40.9,-2.033333333,0.273728646,forest
40.9,-2.033333333,0.307735416,forest
40.9,-2.033333333,0.32357061,forest
40.9,-2.033333333,0.207791058,forest
-29.7,115.7,0.223702855,forest
-29.7,115.7,0.841161693,forest
-29.7,115.7,0.984729443,forest
-30.7,118.1,0.332177768,forest
-30.7,118.1,0.305927591,forest
-31.7,118.1,0.550308222,forest
38.46666667,-4.35,0.297442393,forest
38.46666667,-4.35,0.270179303,forest
38.46666667,-4.35,0.309273305,forest
38.46666667,-4.35,0.282626061,forest
38.46666667,-4.35,0.226260649,forest
38.46666667,-4.35,0.213136266,forest
38.46666667,-4.35,0.231790048,forest
38.46666667,-4.35,0.275833887,forest
38.46666667,-4.35,0.343224818,forest
38.46666667,-4.35,0.268562316,forest
37.21666667,-6.416666667,0.218845446,forest
37.21666667,-6.416666667,0.150000459,forest
37.21666667,-6.416666667,0.328782201,forest
37.21666667,-6.416666667,0.321205653,forest
37.21666667,-6.416666667,0.275208597,forest
37.21666667,-6.416666667,0.250654104,forest
37.21666667,-6.416666667,0.280835942,forest
37.21666667,-6.416666667,0.249523123,forest
37.21666667,-6.416666667,0.226897837,forest
37.21666667,-6.416666667,0.241038177,forest
37.21666667,-6.416666667,0.20003813,forest
-32.93061,117.830376,0.33789272,forest
-32.972042,117.75466,0.343157119,forest
-33.019062,117.735374,0.424567654,forest
-33.729,117.3217,0.400843882,forest
-32.97,117.76,0.387311094,forest
-32.97,117.76,0.424765482,forest
-32.97,117.76,0.735686209,forest
-32.97,117.76,0.414033902,forest
-32.97,117.76,0.364650013,forest
-32.97,117.76,0.439131274,forest
-32.97,117.76,0.372524873,forest
-32.97,117.76,0.754833862,forest
-32.97,117.76,0.63793833,forest
-32.97,117.76,0.223687002,forest
-32.97,117.76,0.322979102,forest
-32.97,117.76,0.586824588,forest
-34.093071,118.879351,0.136320221,forest
-34.093071,118.879351,0.172477499,forest
-34.093071,118.879351,0.108339326,forest
-34.319671,119.055407,0.093830257,forest
-34.319671,119.055407,0.118099913,forest
-34.319671,119.055407,0.136455372,forest
-34.319671,119.055407,0.15112397,forest
-34.319671,119.055407,0.381852284,forest
-34.319671,119.055407,0.195521465,forest
-34.319671,119.055407,0.12524409,forest
-33.018562,117.72919,0.345454198,forest
-36.2447,141.8148,0.234554974,forest
28.4,-16.41666667,0.203401187,forest
28.4,-16.41666667,0.186806843,forest
28.4,-16.41666667,0.194513043,forest
28.4,-16.41666667,0.192097388,forest
28.4,-16.41666667,0.297560834,forest
28.4,-16.41666667,0.239110622,forest
28.4,-16.41666667,0.406944665,forest
28.4,-16.41666667,0.179445445,forest
28.4,-16.41666667,0.335531825,forest
28.4,-16.41666667,0.350376546,forest
-30.4,118.3,0.194543117,forest
-30.4,118.3,0.35658389,forest
-30.4,118.3,0.538762329,forest
-30.4,118.3,0.238863358,forest
-30.4,118.3,0.289375685,forest
-30.4,118.3,0.656608036,forest
-29.9,115.8,0.591359033,forest
-29.9,115.8,0.289507079,forest
-29.9,115.8,0.466320133,forest
-29.9,115.8,0.26569421,forest
-29.9,115.8,0.331934733,forest
-29.9,115.8,0.400577032,forest
-29.9,115.8,0.360981608,forest
-29.9,115.8,0.441916168,forest
-29.9,115.8,0.223768478,forest
-29.9,115.8,0.309424782,forest
-29.9,115.8,0.298567759,forest
-29.9,115.8,0.345049473,forest
-29.9,115.8,0.560580973,forest
-29.9,115.8,0.369459517,forest
-29.9,115.8,0.355012736,forest
-29.9,115.8,0.330912689,forest
-29.9,115.8,0.202389207,forest
-29.9,115.8,0.412372373,forest
-29.9,115.8,0.337715831,forest
-29.9,115.8,0.528493204,forest
-29.9,115.8,0.344889351,forest
-29.9,115.8,0.389123839,forest
-29.9,115.8,0.288957091,forest
-29.9,115.8,0.413455455,forest
-29.9,115.8,0.317887601,forest
-29.9,115.8,0.442053967,forest
-29.9,115.8,0.294674212,forest
-29.9,115.8,0.260901114,forest
-29.9,115.8,0.308316305,forest
-29.9,115.8,0.310875447,forest
-29.9,115.8,0.243696222,forest
-29.9,115.8,0.30996595,forest
-29.9,115.8,0.32282085,forest
-29.9,116,0.484943613,forest
-30.9,117.5,0.29001444,forest
-31.9,118.8,0.357864102,forest
-31.9,118.8,0.373365628,forest
-33.521904,116.14148,0.704838006,forest
-30.181395,117.33663,0.868080855,forest
-30.196977,117.116033,1.080866864,forest
-30.196977,117.116033,0.933014864,forest
-30.196977,117.116033,0.722806378,forest
-30.196977,117.116033,1.105147878,forest
-30.196977,117.116033,1.320457473,forest
-30.196977,117.116033,1.086565466,forest
-30.196977,117.116033,0.699976935,forest
-30.196977,117.116033,0.794773383,forest
-30.196977,117.116033,1.010963549,forest
-30.196977,117.116033,1.374038986,forest
-30.196977,117.116033,1.440172512,forest
-30.196977,117.116033,1.217423779,forest
-30.196977,117.116033,1.058919447,forest
-30.196977,117.116033,1.202628771,forest
-30.196977,117.116033,0.943686817,forest
-30.196977,117.116033,0.724069145,forest
-30.196977,117.116033,1.708127835,forest
-30.196977,117.116033,0.81657707,forest
-30.196977,117.116033,0.758279877,forest
-30.196977,117.116033,2.555270778,forest
-30.196977,117.116033,1.415773001,forest
-30.196977,117.116033,1.028917281,forest
-30.196977,117.116033,1.268692931,forest
-30.196977,117.116033,2.139575081,forest
-30.196977,117.116033,0.690635168,forest
-30.196977,117.116033,1.144267423,forest
-30.196977,117.116033,1.423165269,forest
-30.196977,117.116033,0.903939499,forest
-30.196977,117.116033,0.715275768,forest
-30.196977,117.116033,1.273878487,forest
-30.196977,117.116033,1.15076256,forest
-30.196977,117.116033,1.238094864,forest
-30.196977,117.116033,1.465946983,forest
-30.196977,117.116033,2.211344401,forest
-34.21,142.14,0.297329934,forest
-33.1457,117.7187,0.544891641,forest
-33.663544,115.109314,0.521844793,forest
-30.21614,117.36283,0.64778056,forest
-30.278057,117.33688,0.469390952,forest
-33.4865,117.7912,0.707714423,forest
-34.215378,118.721771,1.141894559,forest
-34.215378,118.721771,1.276045804,forest
-28.851072,116.02673,0.538741196,forest
-32.67355556,118.2361111,0.371413121,forest
-32.67355556,118.2361111,1.286213061,forest
-32.67355556,118.2361111,0.758918755,forest
-32.67355556,118.2361111,0.623312416,forest
-32.67355556,118.2361111,0.35065794,forest
-32.67355556,118.2361111,1.171868034,forest
-32.67355556,118.2361111,6.595689655,forest
-32.67355556,118.2361111,0.306979633,forest
-32.67355556,118.2361111,1.673695671,forest
-32.67355556,118.2361111,0.386092532,forest
-32.67355556,118.2361111,0.824282199,forest
-32.67355556,118.2361111,0.475025374,forest
-32.67355556,118.2361111,0.586189205,forest
-32.67355556,118.2361111,0.629042932,forest
-32.67355556,118.2361111,0.846192221,forest
-32.67355556,118.2361111,0.59341721,forest
-32.67355556,118.2361111,0.612522484,forest
-32.67355556,118.2361111,0.384066284,forest
-32.67355556,118.2361111,0.62121134,forest
-32.67355556,118.2361111,1.823444206,forest
-32.67355556,118.2361111,0.85659908,forest
-32.67355556,118.2361111,0.374641565,forest
-32.67355556,118.2361111,0.43202468,forest
-32.67355556,118.2361111,1.126098766,forest
-32.67355556,118.2361111,0.555620149,forest
-32.67355556,118.2361111,0.472664495,forest
-32.67355556,118.2361111,0.511753508,forest
-32.67355556,118.2361111,0.448679267,forest
-32.67355556,118.2361111,0.543650131,forest
-32.2,118.3,0.362851104,forest
-29.6,115.4,0.23416903,forest
-30.6,117.5,0.228131357,forest
-30.6,117.5,0.615127764,forest
-30.6,117.5,0.343141596,forest
-30.6,117.5,0.331494937,forest
-30.6,117.5,0.174693838,forest
-30.6,117.5,0.209942266,forest
39.45,-0.82,15.75757576,forest
39.45,-0.82,9.641509434,forest
39.45,-0.82,7.630434783,forest
39.45,-0.82,8.803921569,forest
39.45,-0.82,15.05882353,forest
39.45,-0.82,11.55555556,forest
39.45,-0.82,21.39473684,forest
-33.48647757,117.791165,4.658086853,forest
-33.48647757,117.791165,0.900043789,forest
-33.48647757,117.791165,0.694541524,forest
-33.48647757,117.791165,0.476419825,forest
-33.48647757,117.791165,0.878326104,forest
-33.48647757,117.791165,1.156606618,forest
-33.48647757,117.791165,0.83609283,forest
-33.48647757,117.791165,3.691570703,forest
-33.48647757,117.791165,1.186438207,forest
-33.48647757,117.791165,0.804674259,forest
-33.48647757,117.791165,0.887947001,forest
-33.48647757,117.791165,1.488214682,forest
-33.48647757,117.791165,1.14793028,forest
-33.48647757,117.791165,0.91812724,forest
-33.48647757,117.791165,1.431342391,forest
-33.48647757,117.791165,0.536525722,forest
-33.48647757,117.791165,1.025079568,forest
-33.48647757,117.791165,0.935371702,forest
-33.48647757,117.791165,0.35601962,forest
-33.48647757,117.791165,0.740956943,forest
-33.48647757,117.791165,0.828736085,forest
-33.48647757,117.791165,1.087919535,forest
-33.48647757,117.791165,0.815759107,forest
-33.48647757,117.791165,9.36511818,forest
-33.48647757,117.791165,0.633955921,forest
-33.48647757,117.791165,0.749990314,forest
-33.48647757,117.791165,0.651894047,forest
-33.48647757,117.791165,0.749759453,forest
-33.48647757,117.791165,4.106127968,forest
-33.48647757,117.791165,0.673382791,forest
-33.48647757,117.791165,0.755185847,forest
-33.48647757,117.791165,0.721127259,forest
-33.48647757,117.791165,0.515358046,forest
-33.48647757,117.791165,1.120740017,forest
-33.48647757,117.791165,1.204699756,forest
-33.48647757,117.791165,1.139569119,forest
-33.48647757,117.791165,0.691369105,forest
-33.48647757,117.791165,0.651046711,forest
-33.48647757,117.791165,0.830045049,forest
-33.48647757,117.791165,1.012643371,forest
-33.48647757,117.791165,0.695230643,forest
-33.48647757,117.791165,1.59324725,forest
-33.48647757,117.791165,0.594743362,forest
-33.48647757,117.791165,0.876280424,forest
-33.48647757,117.791165,0.596399186,forest
-33.48647757,117.791165,0.712096357,forest
-33.48647757,117.791165,0.34105576,forest
-33.48647757,117.791165,0.288128358,forest
-33.48647757,117.791165,0.725541099,forest
-33.48647757,117.791165,1.307872261,forest
-33.48647757,117.791165,0.64591431,forest
-33.48647757,117.791165,1.005978745,forest
-33.48647757,117.791165,5.663710213,forest
-33.48647757,117.791165,0.55296722,forest
-33.48647757,117.791165,1.14857771,forest
-33.48647757,117.791165,0.673986621,forest
-33.48647757,117.791165,0.603666695,forest
-33.48647757,117.791165,0.586511847,forest
-33.48647757,117.791165,0.59541671,forest
-33.48647757,117.791165,0.750469247,forest
-33.48647757,117.791165,1.160522672,forest
-33.48647757,117.791165,1.224343077,forest
-33.48647757,117.791165,0.61535054,forest
-33.48647757,117.791165,0.736603323,forest
-33.48647757,117.791165,0.768187448,forest
-33.48647757,117.791165,0.868365145,forest
-33.48647757,117.791165,0.719965603,forest
-33.48647757,117.791165,0.650793597,forest
-33.48647757,117.791165,0.881016633,forest
-33.48647757,117.791165,0.415183701,forest
-33.48647757,117.791165,0.66707105,forest
-33.48647757,117.791165,0.332373948,forest
-33.48647757,117.791165,0.641508939,forest
-33.48647757,117.791165,1.074253263,forest
-28.853565,115.87987,0.383671757,forest
-32.8515,117.5892,0.484872611,forest
-34.28,118.182,0.40259434,forest
37.01666667,-4.9,0.433924583,forest
37.01666667,-4.9,0.319908558,forest
37.01666667,-4.9,0.590132537,forest
37.01666667,-4.9,0.267991378,forest
37.01666667,-4.9,0.97540607,forest
37.01666667,-4.9,0.405263094,forest
37.01666667,-4.9,0.778465601,forest
37.01666667,-4.9,0.755348975,forest
37.01666667,-4.9,0.525654271,forest
37.01666667,-4.9,0.468721522,forest
-34.044647,118.901771,0.192627689,forest
-34.044647,118.901771,0.251259446,forest
-34.044647,118.901771,0.382514255,forest
-34.044647,118.901771,0.555816076,forest
-34.044647,118.901771,0.261150907,forest
-34.044647,118.901771,0.443826114,forest
-34.044647,118.901771,0.294739861,forest
-34.044647,118.901771,0.29006928,forest
-34.044647,118.901771,0.393964608,forest
-34.044647,118.901771,0.383476905,forest
-33.721594,119.708973,0.194152782,forest
-33.721594,119.708973,0.19863862,forest
-33.721594,119.708973,0.244028978,forest
-33.721594,119.708973,0.235016761,forest
-33.721594,119.708973,0.303441165,forest
-33.721594,119.708973,0.265541584,forest
-33.721594,119.708973,0.321355313,forest
-33.721594,119.708973,0.315708447,forest
-33.721594,119.708973,0.255874845,forest
-33.721594,119.708973,0.244754897,forest
-33.721594,119.708973,0.377808461,forest
-33.721594,119.708973,0.194465931,forest
-33.721594,119.708973,0.281385104,forest
-33.721594,119.708973,0.287558632,forest
-33.721594,119.708973,0.237792223,forest
-33.721594,119.708973,0.308378296,forest
-32.390186,117.696425,0.294856336,forest
-32.390186,117.696425,0.297712666,forest
-32.390186,117.696425,0.397028952,forest
-32.390186,117.696425,0.373369625,forest
-32.390186,117.696425,0.271263969,forest
-32.390186,117.696425,0.283475511,forest
-32.390186,117.696425,0.263071989,forest
-32.390186,117.696425,0.352250642,forest
-32.390186,117.696425,0.312651113,forest
-32.390186,117.696425,0.307125264,forest
-32.390186,117.696425,0.275029561,forest
-32.390186,117.696425,0.38575677,forest
-32.390186,117.696425,0.255484954,forest
-32.390186,117.696425,0.405020245,forest
-32.390186,117.696425,0.230478515,forest
-32.390186,117.696425,0.28412677,forest
-32.390186,117.696425,0.329544927,forest
-32.390186,117.696425,0.222443472,forest
